kr,en
자신이 현재 10시 전투판에 있음을 알림,Reminds you that you are currently in the 10 o'clock battlegrounds
잡기 시도때 손에 붙는 애디셔널 제거하기,Remove additions that stick to your hand when you try to grab them
전투 활성화 되면 최초 딱 한번만 실행함,Runs only once when battle is activated
전투판 2층 지붕 11시 전투판으로 이동,Go to the Battlegrounds 2nd Floor Roof 11 Battlegrounds
전투판 중앙에서 가까운 대상 타겟팅 하기,Targeting targets close to the center of the battlefield
점프 이동 얼마나 많이 했는지 횟수 체크,Count how many jump moves you've made
"점프 착지, 레벨3: 바닥 큐브 파괴 용","Jump Landing, Level 3: For destroying floor cubes"
점프 쾅 공격 그만 하기위한 변수 초기화,Initializing variables to stop jump bang attacks
"점프중 , 2페이지  전투판으로 이동하기","Jumping , page 2 to the battleboard"
졸구간 몇 스테이인지 체크하기 위한 변수,Variables for checking what stage the pawn is
"좌우 발사, 5시 태엽폭탄 플레이어 견제","Fires left and right, 5-point bomb player defense"
"중앙입구쪽 왼쪽 , 게오르크 저항군 병사","Central Entrance, left , Georg Resistance Soldier"
지란트 소환몹 한테 신호 받기 대기 상태,Waiting to be signaled by a Zyrant summoning mob
"지친 동작을 취하면서 성우 대사, 레벨2","Voice Acting with Exhausted Motions, Level 2"
처음 신호 받으면 불끄는 물큐브 설치하기,Set up a water cube that turns off on first signal
처음에는  바닥 설치 버전 스킬 사용하고,"Initially, use the floor installation version of the skill"
"총 1발 또는 총 3발 또는 이동하거나,","1 shot total, 3 shots total, or move,"
최초 등장때 2초 정도 정지 상태로 있음,Stays frozen for 2 seconds on first appearance
추적할 때 더미가 루체 위치에 별꽃 소환,Summon Starflower at Dummy's Luce location when tracking
칸두라가 현재 5시 전투판에 있음을 알림,Kandura is currently in the 5 o'clock battlegrounds.
퀘스트용 투르카는 마력구슬 패턴 사용안함,Turks for quests do not use the magic ball pattern
평상시 상태라면 오른쪽 지점 타겟팅 하기,Targeting the right spot under normal conditions
폭주 패턴 시작 (연출용) 단 1회 발동,Start Runaway Pattern (Staging) Single Trigger
플레이어 공격!!: 음악폭탁 유도탄 투척,Player Attack!!! Throw a Music Bomb
플레이어가 사다리 아래쪽에 짱박혀 있으면,"If the player is stuck at the bottom of the ladder, the"
플레이어가 큐브 한칸 이하 아래에 있으면,If the player is one cube or less below the
피할수 있는 큐브 지형 Type01 생성,Create Avoidable Cube Terrain Type01
피할수 있는 큐브 지형 Type02 생성,Create Avoidable Cube Terrain Type02
피할수 있는 큐브 지형 Type03 생성,Create Avoidable Cube Terrain Type03
피할수 있는 큐브 지형 Type05 생성,Create Avoidable Cube Terrain Type05
항상 제일 가까운 대상 타겟팅 하도록 함,Always target the closest audience
혼돈의 악력 이펙트 표시용 버프 제거하기,Removing the buff for displaying the Chaotic Forces effect
화면에 안보이는 곳으로 점프이동 도망가기,Jump to an off-screen location Run away
"휘두르기 공격, 레벨2가 4페이즈 전용임","Swinging Attack, Level 2 is Phase 4 only"
***그린후드 보우 소환 생성   3개,***Spawn 3 Green Hood Bow Summons
***그린후드 보우 소환 생성   4개,***4 Greenhood Bow Summons
***데블린 쥬니어  동료 몬스터 소환,***Summon Devlin Jr.
## 몸거대 스카이콩콩 행동 모드 ##,## Big Sky Kong Kong behavior mode ##
## 오른쪽 -> 왼쪽 전투판으로 이동,## Move to right -> left battleboard
## 왼쪽 -> 오른쪽 전투판으로 이동,## Move left -> right battleboard
"#2페이즈 9시 전투판, **초반 패턴","Phase #2, 9 o'clock Battleboard, **Early Patterns"
#2페이즈 검 애디셔널 이펙트 제거하기,Phase #2 Removing the Gum Additive Effect
#3페이즈    바닥 레이저 + 점프쾅,Phase #3 Floor Laser + Jump Bang
#4페이즈   연속 레이저 + 점프~쾅,Phase #4 continuous laser + jump to bang
#5페이즈 황소 돌진 위주   20~0,Phase #5 bull rush 20 to 0
#6페이즈  광역 폭발 공격 막기 패턴,Phase #6 AoE Blast Blocking Pattern
<1번 스킬 슬롯에 원거리 공격 세팅>,<Set a ranged attack in skill slot #1>.
"0 초기화 하기, 그냥 형식적으로 하기","Initialize 0, just for formality"
1 스테이지에서는 보스 전투 참전 안함,Don't participate in boss battles in Stage 1
10시 전투판으로 약간 위쪽 구석 뛰기,Jump slightly upward to the 10 o'clock battleboard
11시 방향  전투판으로 순간이동 하기,Teleport to the 11 o'clock battlefield
12시 전투판 1~2명 추가 저주 부여,12 o'clock Battlegrounds 1-2 additional curses
12시쪽 다리 도로 지나가고 있는 경우,If you are driving by the bridge at 12 o'clock
"1시 와드 : 6820,-80,2100","1 o'clock ward: 6820,-80,2100"
1층 전투판 10시 지점에 있음을 알림,Notifies you that you are at the 10 o'clock mark of the 1st floor battlegrounds
1층 전투판 11시 지점에 있음을 알림,Notifies you that you are at the 11 o'clock mark of the 1st floor battlegrounds
1층 전투판 12시 지점에 있음을 알림,Notifies you that you are at the 12 o'clock mark of the 1st floor battlegrounds
1층 전투판 2시 방향에 있는 상태라면,If you're at the 2 o'clock position on the first floor Battlegrounds
1층 전투판 4시 방향에 있는 상태라면,If you're at the 4 o'clock position on the first floor Battlegrounds
1층 전투판 8시 방향에 있는 상태라면,If you're at the 8 o'clock position on the first floor Battlegrounds
20초 마다 가까운 유저로 타겟을 변경,Change targeting to nearby users every 20 seconds
3-2 스테이지 전투판에서 소환몹 생성,3-2 Spawning a Summoned Mob in the Stage Battlegrounds
3-3 스테이지 전투판에서 소환몹 생성,3-3 Spawning a Summoned Mob in the Stage 3 Battlegrounds
30초 마다 가까운 유저로 타겟을 변경,Change targeting to nearby users every 30 seconds
"3개 머리서 브레스 공격, 가운데 먼저","Three-headed breath attack, center first"
3개 전투판 정 중앙에서 흡수하도록 함,Have the center of each of the 3 battlefields absorb
3스테이지에서 가운데 지점으로 진행하기,Proceed to the middle point in Stage 3
3스테이지에서 오른쪽 지점으로 진행하기,Proceed to the right point in step 3
4-2 스테이지 전투판에서 소환몹 생성,4-2 Spawning Summoned Mobs in the Stage Battlegrounds
4-3 스테이지 전투판에서 소환몹 생성,4-3 Spawning Summoned Mobs in Stage 3 Battlegrounds
4스테이지에서 오른쪽 지점으로 진행하기,Proceed to the right point in step 4
4페이즈 두번째 전투판으로 점프이동하기,Phase 4 Jump to the Second Battlefield
4페이즈 일반 공격 패턴 정의하는 부분,Phase 4 Defining common attack patterns
4페이즈에서 평범하게 공격행동하는 부분,Normal offensive behavior in Phase 4
5페이즈 공격 반사+마지막 최후의 발악,"5-Phase Attack Reflex + Final, Last Stand"
5페이즈 일반 공격 패턴 정의하는 부분,Step 5 Define a common attack pattern
"7시 와드 : 5300,-95,2100","7 o'clock ward: 5300,-95,2100"
"HP 85%, 이하면 이슈라 참전 안함","HP 85%, below that it's an issue, so we don't participate"
"HP 90%, 이하면 이슈라 참전 안함","HP 90%, below that it's an issue, so I don't participate"
"HP 95%, 이하면 이슈라 참전 안함","HP 95%, below that it's an issue, so no participation"
HP 회복 패턴 사용 승인이 안나왔으면,If you are not authorized to use HP Recovery Patterns
JumpMovePose 변수 +1 하기,+1 the JumpMovePose variable
MainZone 전투판에 들어서는 단계,Steps to Enter the MainZone Battlegrounds
Master 스킬 사용 끝이지만 딜레이,End of Master skill use but delay
VacuumNumber = 0 인 경우,If VacuumNumber = 0
VacuumNumber = 8 인 경우,For VacuumNumber = 8
가까이 붙은 플레이어에게 말하는 메시지,Messages to nearby players
가운데 지점에서의 대포 발사 공격만 함,Cannon fire attacks from the center point only
가운데 지점인 겨우와 이동 좌표가 같음,"The center point, barely, has the same translation coordinates as the center point."
가운데에서 대포 2발 쏘고 오른쪽 이동,Shoot 2 cannons in the center and move right
같은편 몬스터에게 보호막 버프 부여하기,Granting Shield Buffs to Same-Side Monsters
"거대 레이저 선긋기, 철망펜스 파괴 함","Giant Laser Lines Up, Destroys Barbed Wire Fence"
거대 레이저 줄기 후 주목 2연타 공격,"Giant Laser Stalk, then Attack with 2 Attention"
거대 투사체 3개 발사 후 바닥 쾅치기,Firing 3 giant projectiles and slamming into the floor
"계속 방어 행위만 하기, 메시지 띄우기","Continue to play defense, prompt"
공격 마무리 하면서 매달린 대상 떨구기,Dropping Suspended Targets while finishing off attacks
"공격 반사 랜덤 설정, 확률 높게 설정","Set attack reflexes to random, high probability"
공격 후 잠시 standby 상태 유지,Standby for a while after an attack
공중 연속 발사 공격 모드 시작  동작,Airborne Continuous Fire attack mode startup behavior
"광역 공격 3연사, DPS 버티는 구간","3 AoE attacks, DPS hold, and DPS sustain"
균형잡기 동작 풀고 바닥 쾅 공격 하기,Release the balancing act and perform a floor slam attack
그렇지 않으면 방업 버프 스킬을 사용함,Otherwise use the Defense Buff skill
"그룹코드 303,   위 설정값과 같음","Group code 303, same as set above"
그외 거리면 무조건 원거리 점프 쾅 끝,Anything else and you're done with a long jump bang
근거리 점프 쾅 공격 사정거리에 있으면,"If you're in range of a short-range jump bang attack, you can use the"
날기  공격을 하기 위해 이용되는 변수,Variables used to perform flying attacks
낫 휘둘기 2연타 후 순간이동으로 도주,"2 Scythe Swings, then Teleport to escape"
"낫 휘둘기 2연타, 레벨2는 이동 없음","Scythe Swing 2 strikes, level 2 no movement"
논리 순서상 제일 먼서 실행되는 부분임,Executed farthest in logical order
다 쿨타임 걸렸을 때 만약을 위한 장치,What to do when it all cools down
다른 동료 사자가 점프 공격 모드를 함,Another fellow lion is in jump attack mode
대쉬 나이프 거리 안되면 버닝샷 2단계,"If not within dash knife range, burnshot Step 2"
도전자 버프를 가진 우호적인 PC 타겟,Friendly PC targets with Challenger buffs
"독탄 발사2회, 근접 1타, 수직 상승","2 Poison Shots, 1 Melee, 1 Vertical Climb"
"돌진 찌르기 후 휘두르기, 원거리 주력","Charge Stab, then Swing, then Ranged Focus"
두번의 공격 이후 추가로 더 쉬는 구간,Two attacks followed by an additional rest period
두번째 이동까지 했으면 이후 이동 안함,Don't move after the second move
땅속에서 이동해서 중앙 유리판까지 오기,Move through the ground to the center glass panel
레벨1: 핑크빈에게 공격반사 버프 걸기,Level 1: Apply the Attack Reflex Buff to Pink Bean
레벨1이 덩치커짐 없이 사용하는 스킬임,This skill is used by level 1s without any chunking
레벨2 : 양손 레이저는 공속 느린버전,Level 2: Two-handed laser is airspeed slow version
레벨2: 2연타 휘두르기 바닥 내려찍기,Level 2: 2-Swing Bottom Slam
레벨2: 갈고리 3연타 후 바닥 불큐브,Level 2: Floor fire cube after 3 grappling hooks
"레벨2: 동그리, 컬리전박스 타격 가능",Level 2: Can hit circles and collision boxes
레벨2: 왼쪽 지점 플레이어 저주 걸기,Level 2: Cursing the Left Point Player
레벨2는 진공 청소기 세우고 대기 동작,Level 2 is the vacuum cleaner standby behavior
레벨33: 약공격 발사 (준비시간짧음),Level 33: Weak Attack Fire (Short Prep Time)
레벨44: 강공격 발사 (준비시간짧음),Level 44: Firing Hard (Short Prep Time)
마드리아한테 버프 받을 때까지 대기하기,Wait for Madria to buff you
마력구슬 오브젝트에게 자살 신호 보내기,Sending a Suicide Signal to a Magic Ball Object
마지막 최후 한번더 돌진 공격하면 부분,"If you lunge one last time, the partial"
매달린 상대 떨구기 위한 레이저  공격,Laser attack to knock down a hanging opponent
매달린 상대 떨구기 점프 쾅!~  공격,Dropping a hanging opponent Jumping bang!~ attack
맵 끝으로 순간이동한 다음 레이저 발사,Teleport to the end of the map and fire a laser
